algo,alphabet,text_size,pattern_size,sub_cnt,avg_time,avg_oper
kmp,nonbinary,100000,2400,3,174363,657241
kmp,nonbinary,100000,2500,3,188037,703725
kmp,nonbinary,100000,2600,3,164353,646538
kmp,nonbinary,100000,2700,3,186664,706513
kmp,nonbinary,100000,2800,3,180731,680476
kmp,nonbinary,100000,2900,3,188308,702713
kmp,nonbinary,100000,3000,3,180307,681940
kmp,nonbinary,10000,100,4,11803,63753
kmp,nonbinary,10000,200,4,12968,66626
kmp,nonbinary,10000,300,4,12428,63850
kmp,nonbinary,10000,400,4,13257,68307
kmp,nonbinary,10000,500,4,12991,68344
kmp,nonbinary,10000,600,4,13619,71133
kmp,nonbinary,10000,700,4,15135,78989
kmp,nonbinary,10000,800,4,14516,76036
kmp,nonbinary,10000,900,4,13470,72130
kmp,nonbinary,10000,1000,4,16311,84450
kmp,nonbinary,10000,1100,4,14959,79834
kmp,nonbinary,10000,1200,4,14676,79581
kmp,nonbinary,10000,1300,4,13336,75237
kmp,nonbinary,10000,1400,4,15172,83437
kmp,nonbinary,10000,1500,4,16912,91860
kmp,nonbinary,10000,1600,4,15083,84319
kmp,nonbinary,10000,1700,4,15879,88228
kmp,nonbinary,10000,1800,4,14604,84433
kmp,nonbinary,10000,1900,4,15372,89081
kmp,nonbinary,10000,2000,4,15191,89032
kmp,nonbinary,10000,2100,4,14767,86711
kmp,nonbinary,10000,2200,4,16550,95928
kmp,nonbinary,10000,2300,4,16220,95456
kmp,nonbinary,10000,2400,4,16325,95991
kmp,nonbinary,10000,2500,4,15826,95614
kmp,nonbinary,10000,2600,4,16132,98601
kmp,nonbinary,10000,2700,4,16772,101900
kmp,nonbinary,10000,2800,4,18542,107696
kmp,nonbinary,10000,2900,4,17625,106124
kmp,nonbinary,10000,3000,4,17809,106405
kmp,nonbinary,100000,100,4,173233,726170
kmp,nonbinary,100000,200,4,155215,618059
kmp,nonbinary,100000,300,4,173493,685830
kmp,nonbinary,100000,400,4,166852,644579
kmp,nonbinary,100000,500,4,179260,675298
kmp,nonbinary,100000,600,4,167651,638640
kmp,nonbinary,100000,700,4,178542,690555
kmp,nonbinary,100000,800,4,168361,646295
kmp,nonbinary,100000,900,4,150428,573927
kmp,nonbinary,100000,1000,4,176778,669314
kmp,nonbinary,100000,1100,4,161353,642681
kmp,nonbinary,100000,1200,4,169870,636141
kmp,nonbinary,100000,1300,4,171339,641458
kmp,nonbinary,100000,1400,4,174310,654627
kmp,nonbinary,100000,1500,4,194943,719666
kmp,nonbinary,100000,1600,4,178744,671724
kmp,nonbinary,100000,1700,4,181436,687288
kmp,nonbinary,100000,1800,4,166816,620159
kmp,nonbinary,100000,1900,4,190104,706081
kmp,nonbinary,100000,2000,4,186701,706070
kmp,nonbinary,100000,2100,4,178115,670267
kmp,nonbinary,100000,2200,4,179018,675992
kmp,nonbinary,100000,2300,4,186566,699024
kmp,nonbinary,100000,2400,4,178216,668910
kmp,nonbinary,100000,2500,4,161015,620567
kmp,nonbinary,100000,2600,4,190686,721124
kmp,nonbinary,100000,2700,4,175534,666597
kmp,nonbinary,100000,2800,4,153629,593872
kmp,nonbinary,100000,2900,4,162312,609894
kmp,nonbinary,100000,3000,4,177608,689848
simple,binary,10000,100,0,16364,92699
simple,binary,10000,200,0,15766,90219
simple,binary,10000,300,0,17122,98089
simple,binary,10000,400,0,17097,97754
simple,binary,10000,500,0,18696,107261
simple,binary,10000,600,0,15959,94950
simple,binary,10000,700,0,16721,98775
simple,binary,10000,800,0,15110,92635
simple,binary,10000,900,0,16040,97420
simple,binary,10000,1000,0,17297,104570
simple,binary,10000,1100,0,17564,105985
simple,binary,10000,1200,0,15620,97106
simple,binary,10000,1300,0,14714,94841
simple,binary,10000,1400,0,17540,110144
simple,binary,10000,1500,0,15243,98053
simple,binary,10000,1600,0,15533,99994
simple,binary,10000,1700,0,15182,100297
simple,binary,10000,1800,0,15668,103313
simple,binary,10000,1900,0,14366,97267
simple,binary,10000,2000,0,15176,103028
simple,binary,10000,2100,0,14803,100714
simple,binary,10000,2200,0,13982,97710
simple,binary,10000,2300,0,13994,99021
simple,binary,10000,2400,0,14213,100513
simple,binary,10000,2500,0,13604,99125
simple,binary,10000,2600,0,13345,97780
simple,binary,10000,2700,0,12276,91768
simple,binary,10000,2800,0,13085,98748
simple,binary,10000,2900,0,12405,94551
simple,binary,10000,3000,0,12296,96396
simple,binary,100000,100,0,235637,1036797
simple,binary,100000,200,0,212538,932959
simple,binary,100000,300,0,241621,1064341
simple,binary,100000,400,0,226800,1004875
simple,binary,100000,500,0,235543,1033137
simple,binary,100000,600,0,237191,1035628
simple,binary,100000,700,0,237039,1043295
simple,binary,100000,800,0,239063,1054813
simple,binary,100000,900,0,228939,1004749
simple,binary,100000,1000,0,266733,1171999
simple,binary,100000,1100,0,216714,962043
simple,binary,100000,1200,0,217548,965486
simple,binary,100000,1300,0,221743,983022
simple,binary,100000,1400,0,209275,932012
simple,binary,100000,1500,0,255869,1125572
simple,binary,100000,1600,0,206370,919803
simple,binary,100000,1700,0,236477,1046737
simple,binary,100000,1800,0,217083,976523
simple,binary,100000,1900,0,218869,975507
simple,binary,100000,2000,0,220893,981087
simple,binary,100000,2100,0,204386,918510
simple,binary,100000,2200,0,210606,946504
simple,binary,100000,2300,0,243685,1084274
simple,binary,100000,2400,0,218142,974546
simple,binary,100000,2500,0,226709,1015903
simple,binary,100000,2600,0,214993,965230
simple,binary,100000,2700,0,205308,928037
simple,binary,100000,2800,0,200325,905792
simple,binary,100000,2900,0,209219,948873
simple,binary,100000,3000,0,196897,891352
simple,binary,10000,100,1,19792,105744
simple,binary,10000,200,1,17279,95703
simple,binary,10000,300,1,18607,102859
simple,binary,10000,400,1,16077,91641
simple,binary,10000,500,1,18512,103145
simple,binary,10000,600,1,17261,99709
simple,binary,10000,700,1,16544,96164
simple,binary,10000,800,1,16706,98403
simple,binary,10000,900,1,17843,104866
simple,binary,10000,1000,1,17990,106052
simple,binary,10000,1100,1,18408,108238
simple,binary,10000,1200,1,17132,104081
simple,binary,10000,1300,1,16125,99659
simple,binary,10000,1400,1,16293,100901
simple,binary,10000,1500,1,16629,102684
simple,binary,10000,1600,1,15438,98478
simple,binary,10000,1700,1,14755,95255
simple,binary,10000,1800,1,14629,95860
simple,binary,10000,1900,1,16732,107573
simple,binary,10000,2000,1,16151,105516
simple,binary,10000,2100,1,17397,112217
simple,binary,10000,2200,1,15125,101616
simple,binary,10000,2300,1,15928,107423
simple,binary,10000,2400,1,15310,104700
simple,binary,10000,2500,1,15835,108330
simple,binary,10000,2600,1,15033,105094
simple,binary,10000,2700,1,14562,103887
simple,binary,10000,2800,1,13101,96603
simple,binary,10000,2900,1,13463,100450
simple,binary,10000,3000,1,14718,106589
simple,binary,100000,100,1,242582,1050229
simple,binary,100000,200,1,240478,1034180
simple,binary,100000,300,1,231262,1002320
simple,binary,100000,400,1,230008,1009867
simple,binary,100000,500,1,201626,883612
simple,binary,100000,600,1,259248,1114080
simple,binary,100000,700,1,253243,1095044
simple,binary,100000,800,1,220153,952187
simple,binary,100000,900,1,233717,1022769
simple,binary,100000,1000,1,230782,998357
simple,binary,100000,1100,1,231095,1007148
simple,binary,100000,1200,1,250834,1087985
simple,binary,100000,1300,1,246787,1075752
simple,binary,100000,1400,1,232048,1018972
simple,binary,100000,1500,1,213565,952828
simple,binary,100000,1600,1,210887,940740
simple,binary,100000,1700,1,213432,939327
simple,binary,100000,1800,1,211586,924772
simple,binary,100000,1900,1,255644,1131837
simple,binary,100000,2000,1,222952,988904
simple,binary,100000,2100,1,228703,1021311
simple,binary,100000,2200,1,225447,1008896
simple,binary,100000,2300,1,231526,1036316
simple,binary,100000,2400,1,228257,1023744
simple,binary,100000,2500,1,230037,1011608
simple,binary,100000,2600,1,226028,1007333
simple,binary,100000,2700,1,206627,928439
simple,binary,100000,2800,1,226106,1012398
simple,binary,100000,2900,1,213853,958981
simple,binary,100000,3000,1,244208,1094849
simple,binary,10000,100,2,21027,111880
simple,binary,10000,200,2,18852,103877
simple,binary,10000,300,2,19093,105553
simple,binary,10000,400,2,18435,103175
simple,binary,10000,500,2,18192,102524
simple,binary,10000,600,2,17868,101540
simple,binary,10000,700,2,16333,95908
simple,binary,10000,800,2,16213,95622
simple,binary,10000,900,2,16614,98094
simple,binary,10000,1000,2,16720,100215
simple,binary,10000,1100,2,16574,99474
simple,binary,10000,1200,2,16921,102600
simple,binary,10000,1300,2,15698,97363
simple,binary,10000,1400,2,15609,97623
simple,binary,10000,1500,2,17155,105638
simple,binary,10000,1600,2,14505,94208
simple,binary,10000,1700,2,16472,105032
simple,binary,10000,1800,2,15934,102651
simple,binary,10000,1900,2,14761,97994
simple,binary,10000,2000,2,14861,98376
simple,binary,10000,2100,2,13644,94891
simple,binary,10000,2200,2,15613,103823
simple,binary,10000,2300,2,14770,100517
simple,binary,10000,2400,2,14571,100903
simple,binary,10000,2500,2,14029,100302
simple,binary,10000,2600,2,13318,96970
simple,binary,10000,2700,2,14153,102030
simple,binary,10000,2800,2,14129,103076
simple,binary,10000,2900,2,11860,91371
simple,binary,10000,3000,2,12133,94118
simple,binary,100000,100,2,227823,1000234
simple,binary,100000,200,2,227310,982752
simple,binary,100000,300,2,232161,1003123
simple,binary,100000,400,2,240251,1042804
simple,binary,100000,500,2,218163,942455
simple,binary,100000,600,2,215553,932046
simple,binary,100000,700,2,244423,1061992
simple,binary,100000,800,2,241529,1047063
simple,binary,100000,900,2,214384,931218
simple,binary,100000,1000,2,240547,1046451
simple,binary,100000,1100,2,230921,1006768
simple,binary,100000,1200,2,252869,1094014
simple,binary,100000,1300,2,251003,1087414
simple,binary,100000,1400,2,245707,1064554
simple,binary,100000,1500,2,222018,970123
simple,binary,100000,1600,2,242945,1059276
simple,binary,100000,1700,2,213705,936575
simple,binary,100000,1800,2,240431,1045466
simple,binary,100000,1900,2,209658,920638
simple,binary,100000,2000,2,225333,990121
simple,binary,100000,2100,2,223743,978560
simple,binary,100000,2200,2,232560,1018635
simple,binary,100000,2300,2,224405,981793
simple,binary,100000,2400,2,242119,1062365
simple,binary,100000,2500,2,246462,1077186
simple,binary,100000,2600,2,201849,890666
simple,binary,100000,2700,2,233590,1023455
simple,binary,100000,2800,2,228621,1009777
simple,binary,100000,2900,2,225658,992706
simple,binary,100000,3000,2,212395,938553
simple,binary,10000,100,3,15714,86112
simple,binary,10000,200,3,19398,105731
simple,binary,10000,300,3,19396,106407
simple,binary,10000,400,3,19077,103172
simple,binary,10000,500,3,18546,102526
simple,binary,10000,600,3,20294,112076
simple,binary,10000,700,3,17622,100756
simple,binary,10000,800,3,14675,87151
simple,binary,10000,900,3,17805,102273
simple,binary,10000,1000,3,17091,100700
simple,binary,10000,1100,3,17882,104582
simple,binary,10000,1200,3,17542,104327
simple,binary,10000,1300,3,16688,100210
simple,binary,10000,1400,3,17824,106716
simple,binary,10000,1500,3,15744,97512
simple,binary,10000,1600,3,14736,92997
simple,binary,10000,1700,3,15545,97511
simple,binary,10000,1800,3,16111,102357
simple,binary,10000,1900,3,14895,97005
simple,binary,10000,2000,3,14099,94689
simple,binary,10000,2100,3,15809,104343
simple,binary,10000,2200,3,14719,99382
simple,binary,10000,2300,3,14671,99767
simple,binary,10000,2400,3,13627,95171
simple,binary,10000,2500,3,14553,100442
simple,binary,10000,2600,3,13507,96400
simple,binary,10000,2700,3,15256,106641
simple,binary,10000,2800,3,14452,102650
simple,binary,10000,2900,3,12456,94185
simple,binary,10000,3000,3,13070,97555
simple,binary,100000,100,3,246827,1068418
simple,binary,100000,200,3,238200,1033108
simple,binary,100000,300,3,234254,1017893
simple,binary,100000,400,3,223203,960616
simple,binary,100000,500,3,216654,939159
simple,binary,100000,600,3,239694,1036071
simple,binary,100000,700,3,216880,943144
simple,binary,100000,800,3,247520,1070417
simple,binary,100000,900,3,222237,965466
simple,binary,100000,1000,3,221591,966620
simple,binary,100000,1100,3,248341,1081275
simple,binary,100000,1200,3,245273,1075072
simple,binary,100000,1300,3,232990,1009946
simple,binary,100000,1400,3,230620,1004461
simple,binary,100000,1500,3,219324,967331
simple,binary,100000,1600,3,220697,976652
simple,binary,100000,1700,3,227099,989739
simple,binary,100000,1800,3,220885,973652
simple,binary,100000,1900,3,214622,941489
simple,binary,100000,2000,3,213285,947397
simple,binary,100000,2100,3,259737,1133872
simple,binary,100000,2200,3,241083,1053843
simple,binary,100000,2300,3,256096,1136182
simple,binary,100000,2400,3,239740,1052349
simple,binary,100000,2500,3,225085,988358
simple,binary,100000,2600,3,244157,1065412
simple,binary,100000,2700,3,233955,1026697
simple,binary,100000,2800,3,221662,980586
simple,binary,100000,2900,3,242092,1070147
simple,binary,100000,3000,3,235142,1038307
simple,binary,10000,100,4,18347,102416
simple,binary,10000,200,4,17461,96008
simple,binary,10000,300,4,18901,105413
simple,binary,10000,400,4,17200,96676
simple,binary,10000,500,4,19035,106748
simple,binary,10000,600,4,18228,102172
simple,binary,10000,700,4,16914,96661
simple,binary,10000,800,4,17078,99043
simple,binary,10000,900,4,17513,101831
simple,binary,10000,1000,4,16407,97208
simple,binary,10000,1100,4,17201,102883
simple,binary,10000,1200,4,16448,99348
simple,binary,10000,1300,4,18407,109696
simple,binary,10000,1400,4,17935,108748
simple,binary,10000,1500,4,16741,104310
simple,binary,10000,1600,4,14559,94038
simple,binary,10000,1700,4,14258,93462
simple,binary,10000,1800,4,15040,98053
simple,binary,10000,1900,4,13953,93857
simple,binary,10000,2000,4,12186,84980
simple,binary,10000,2100,4,14591,98831
simple,binary,10000,2200,4,14457,99008
simple,binary,10000,2300,4,14470,99268
simple,binary,10000,2400,4,15364,105856
simple,binary,10000,2500,4,13292,95571
simple,binary,10000,2600,4,12815,92750
simple,binary,10000,2700,4,12435,91950
simple,binary,10000,2800,4,14743,105186
simple,binary,10000,2900,4,12123,92319
simple,binary,10000,3000,4,12347,95524
simple,binary,100000,100,4,225088,975707
simple,binary,100000,200,4,247208,1064431
simple,binary,100000,300,4,246208,1071789
simple,binary,100000,400,4,232155,1008200
simple,binary,100000,500,4,220471,963026
simple,binary,100000,600,4,224324,964328
simple,binary,100000,700,4,232108,1003138
simple,binary,100000,800,4,222386,971010
simple,binary,100000,900,4,231902,1005299
simple,binary,100000,1000,4,244667,1060451
simple,binary,100000,1100,4,225379,990288
simple,binary,100000,1200,4,238538,1044090
simple,binary,100000,1300,4,223570,973574
simple,binary,100000,1400,4,231809,1016390
simple,binary,100000,1500,4,198886,875556
simple,binary,100000,1600,4,232059,1015483
simple,binary,100000,1700,4,244316,1068227
simple,binary,100000,1800,4,228355,999514
simple,binary,100000,1900,4,218367,962001
simple,binary,100000,2000,4,227245,994884
simple,binary,100000,2100,4,212571,939735
simple,binary,100000,2200,4,214541,944979
simple,binary,100000,2300,4,204424,904155
simple,binary,100000,2400,4,236376,1044057
simple,binary,100000,2500,4,231529,1016893
simple,binary,100000,2600,4,228907,1006139
simple,binary,100000,2700,4,211448,935088
simple,binary,100000,2800,4,225483,995937
simple,binary,100000,2900,4,244848,1078879
simple,binary,100000,3000,4,242249,1064680
simple,nonbinary,10000,100,0,11626,67094
simple,nonbinary,10000,200,0,11102,64731
simple,nonbinary,10000,300,0,11171,66383
simple,nonbinary,10000,400,0,10895,65547
simple,nonbinary,10000,500,0,11071,68026
simple,nonbinary,10000,600,0,11350,72667
simple,nonbinary,10000,700,0,9951,65852
simple,nonbinary,10000,800,0,9052,62350
simple,nonbinary,10000,900,0,9710,66029
simple,nonbinary,10000,1000,0,10657,72866
simple,nonbinary,10000,1100,0,10857,74025
simple,nonbinary,10000,1200,0,10016,70732
simple,nonbinary,10000,1300,0,9618,69236
simple,nonbinary,10000,1400,0,8982,66149
simple,nonbinary,10000,1500,0,10174,73922
simple,nonbinary,10000,1600,0,8944,67515
simple,nonbinary,10000,1700,0,9521,71295
simple,nonbinary,10000,1800,0,9002,69873
simple,nonbinary,10000,1900,0,9332,72677
simple,nonbinary,10000,2000,0,8883,71407
simple,nonbinary,10000,2100,0,10291,79189
simple,nonbinary,10000,2200,0,8380,69422
simple,nonbinary,10000,2300,0,9965,79268
simple,nonbinary,10000,2400,0,10360,82043
simple,nonbinary,10000,2500,0,9044,75519
simple,nonbinary,10000,2600,0,8129,71026
simple,nonbinary,10000,2700,0,9582,80570
simple,nonbinary,10000,2800,0,8695,75738
simple,nonbinary,10000,2900,0,7819,71909
simple,nonbinary,10000,3000,0,8871,78805
simple,nonbinary,100000,100,0,152031,692111
simple,nonbinary,100000,200,0,136516,619585
simple,nonbinary,100000,300,0,165308,741976
simple,nonbinary,100000,400,0,138555,634065
simple,nonbinary,100000,500,0,136767,621269
simple,nonbinary,100000,600,0,150684,692028
simple,nonbinary,100000,700,0,147985,676568
simple,nonbinary,100000,800,0,144477,659977
simple,nonbinary,100000,900,0,147212,669851
simple,nonbinary,100000,1000,0,127464,590221
simple,nonbinary,100000,1100,0,137832,629840
simple,nonbinary,100000,1200,0,136396,624878
simple,nonbinary,100000,1300,0,123730,569407
simple,nonbinary,100000,1400,0,150666,694255
simple,nonbinary,100000,1500,0,147039,681560
simple,nonbinary,100000,1600,0,139158,645886
simple,nonbinary,100000,1700,0,156170,719802
simple,nonbinary,100000,1800,0,131085,607849
simple,nonbinary,100000,1900,0,149025,689384
simple,nonbinary,100000,2000,0,155738,715522
simple,nonbinary,100000,2100,0,154047,714732
simple,nonbinary,100000,2200,0,133450,621283
simple,nonbinary,100000,2300,0,146708,680072
simple,nonbinary,100000,2400,0,158154,730180
simple,nonbinary,100000,2500,0,153763,712237
simple,nonbinary,100000,2600,0,126265,593446
simple,nonbinary,100000,2700,0,142548,666739
simple,nonbinary,100000,2800,0,138875,648696
simple,nonbinary,100000,2900,0,144686,673187
simple,nonbinary,100000,3000,0,149640,698357
simple,nonbinary,10000,100,1,11553,66183
simple,nonbinary,10000,200,1,11575,67402
simple,nonbinary,10000,300,1,11282,67167
simple,nonbinary,10000,400,1,10001,61013
simple,nonbinary,10000,500,1,10663,65586
simple,nonbinary,10000,600,1,11086,68486
simple,nonbinary,10000,700,1,11947,73895
simple,nonbinary,10000,800,1,10529,67333
simple,nonbinary,10000,900,1,10595,68839
simple,nonbinary,10000,1000,1,10883,70510
simple,nonbinary,10000,1100,1,11356,73714
simple,nonbinary,10000,1200,1,9977,67054
simple,nonbinary,10000,1300,1,10274,69615
simple,nonbinary,10000,1400,1,10208,70734
simple,nonbinary,10000,1500,1,10169,70796
simple,nonbinary,10000,1600,1,10097,71659
simple,nonbinary,10000,1700,1,10421,73573
simple,nonbinary,10000,1800,1,10743,76809
simple,nonbinary,10000,1900,1,9285,69512
simple,nonbinary,10000,2000,1,9410,70659
simple,nonbinary,10000,2100,1,9868,74452
simple,nonbinary,10000,2200,1,9787,74538
simple,nonbinary,10000,2300,1,10143,77845
simple,nonbinary,10000,2400,1,10706,81116
simple,nonbinary,10000,2500,1,9249,74476
simple,nonbinary,10000,2600,1,9266,75467
simple,nonbinary,10000,2700,1,9842,79346
simple,nonbinary,10000,2800,1,9288,77222
simple,nonbinary,10000,2900,1,8907,75475
simple,nonbinary,10000,3000,1,8323,73321
simple,nonbinary,100000,100,1,149996,656731
simple,nonbinary,100000,200,1,156827,692550
simple,nonbinary,100000,300,1,151709,671138
simple,nonbinary,100000,400,1,167320,742482
simple,nonbinary,100000,500,1,160066,712355
simple,nonbinary,100000,600,1,157989,715191
simple,nonbinary,100000,700,1,142969,653479
simple,nonbinary,100000,800,1,146987,659132
simple,nonbinary,100000,900,1,156127,708225
simple,nonbinary,100000,1000,1,153488,692951
simple,nonbinary,100000,1100,1,148093,658474
simple,nonbinary,100000,1200,1,156220,696801
simple,nonbinary,100000,1300,1,151763,681348
simple,nonbinary,100000,1400,1,132559,611268
simple,nonbinary,100000,1500,1,142448,651553
simple,nonbinary,100000,1600,1,160778,739656
simple,nonbinary,100000,1700,1,167094,766781
simple,nonbinary,100000,1800,1,159542,732162
simple,nonbinary,100000,1900,1,155717,717894
simple,nonbinary,100000,2000,1,127658,591288
simple,nonbinary,100000,2100,1,147354,680176
simple,nonbinary,100000,2200,1,151219,697890
simple,nonbinary,100000,2300,1,140943,642117
simple,nonbinary,100000,2400,1,159060,727553
simple,nonbinary,100000,2500,1,155955,721685
simple,nonbinary,100000,2600,1,158759,709856
simple,nonbinary,100000,2700,1,138599,645562
simple,nonbinary,100000,2800,1,138269,635197
simple,nonbinary,100000,2900,1,149673,697121
simple,nonbinary,100000,3000,1,161882,746635
simple,nonbinary,10000,100,2,10579,61932
simple,nonbinary,10000,200,2,12008,69652
simple,nonbinary,10000,300,2,10922,65413
simple,nonbinary,10000,400,2,10381,63321
simple,nonbinary,10000,500,2,10897,67249
simple,nonbinary,10000,600,2,10575,66701
simple,nonbinary,10000,700,2,11672,72276
simple,nonbinary,10000,800,2,10976,70586
simple,nonbinary,10000,900,2,9843,64654
simple,nonbinary,10000,1000,2,11280,72806
simple,nonbinary,10000,1100,2,11058,74093
simple,nonbinary,10000,1200,2,9748,66552
simple,nonbinary,10000,1300,2,10524,72078
simple,nonbinary,10000,1400,2,8904,63894
simple,nonbinary,10000,1500,2,10585,73428
simple,nonbinary,10000,1600,2,10971,75951
simple,nonbinary,10000,1700,2,10141,71917
simple,nonbinary,10000,1800,2,9630,70781
simple,nonbinary,10000,1900,2,9781,72622
simple,nonbinary,10000,2000,2,9080,69428
simple,nonbinary,10000,2100,2,9887,74637
simple,nonbinary,10000,2200,2,10029,76346
simple,nonbinary,10000,2300,2,10310,78961
simple,nonbinary,10000,2400,2,9486,75108
simple,nonbinary,10000,2500,2,9445,75714
simple,nonbinary,10000,2600,2,9223,75108
simple,nonbinary,10000,2700,2,9475,77665
simple,nonbinary,10000,2800,2,9746,79558
simple,nonbinary,10000,2900,2,8217,71780
simple,nonbinary,10000,3000,2,9471,79626
simple,nonbinary,100000,100,2,162460,714389
simple,nonbinary,100000,200,2,169451,760968
simple,nonbinary,100000,300,2,165644,725982
simple,nonbinary,100000,400,2,153191,690469
simple,nonbinary,100000,500,2,144351,643775
simple,nonbinary,100000,600,2,157359,694235
simple,nonbinary,100000,700,2,137967,612091
simple,nonbinary,100000,800,2,152713,677017
simple,nonbinary,100000,900,2,150415,665949
simple,nonbinary,100000,1000,2,145831,647993
simple,nonbinary,100000,1100,2,152090,675713
simple,nonbinary,100000,1200,2,148550,662696
simple,nonbinary,100000,1300,2,161505,715468
simple,nonbinary,100000,1400,2,140691,633178
simple,nonbinary,100000,1500,2,163245,728492
simple,nonbinary,100000,1600,2,157435,703887
simple,nonbinary,100000,1700,2,157680,702869
simple,nonbinary,100000,1800,2,148462,667408
simple,nonbinary,100000,1900,2,154380,700342
simple,nonbinary,100000,2000,2,141918,629114
simple,nonbinary,100000,2100,2,142207,643249
simple,nonbinary,100000,2200,2,140747,637870
simple,nonbinary,100000,2300,2,166969,743836
simple,nonbinary,100000,2400,2,149001,679674
simple,nonbinary,100000,2500,2,140211,621796
simple,nonbinary,100000,2600,2,156581,711711
simple,nonbinary,100000,2700,2,149653,698619
simple,nonbinary,100000,2800,2,147765,688850
simple,nonbinary,100000,2900,2,163625,742850
simple,nonbinary,100000,3000,2,147062,685208
simple,nonbinary,10000,100,3,11398,67876
simple,nonbinary,10000,200,3,11107,65512
simple,nonbinary,10000,300,3,13187,76113
simple,nonbinary,10000,400,3,11544,69475
simple,nonbinary,10000,500,3,12617,75570
simple,nonbinary,10000,600,3,10834,67491
simple,nonbinary,10000,700,3,11867,73750
simple,nonbinary,10000,800,3,11093,70008
simple,nonbinary,10000,900,3,10276,67221
simple,nonbinary,10000,1000,3,11030,71656
simple,nonbinary,10000,1100,3,10965,72074
simple,nonbinary,10000,1200,3,10639,70910
simple,nonbinary,10000,1300,3,11967,78829
simple,nonbinary,10000,1400,3,10093,70423
simple,nonbinary,10000,1500,3,9515,68409
simple,nonbinary,10000,1600,3,9495,68427
simple,nonbinary,10000,1700,3,9082,66422
simple,nonbinary,10000,1800,3,9104,68023
simple,nonbinary,10000,1900,3,10112,74126
simple,nonbinary,10000,2000,3,9976,74785
simple,nonbinary,10000,2100,3,9142,70718
simple,nonbinary,10000,2200,3,9706,74445
simple,nonbinary,10000,2300,3,9251,73642
simple,nonbinary,10000,2400,3,9249,73565
simple,nonbinary,10000,2500,3,8582,70513
simple,nonbinary,10000,2600,3,9238,75021
simple,nonbinary,10000,2700,3,8890,74150
simple,nonbinary,10000,2800,3,9553,78317
simple,nonbinary,10000,2900,3,8052,71047
simple,nonbinary,10000,3000,3,8348,73752
simple,nonbinary,100000,100,3,154607,690491
simple,nonbinary,100000,200,3,166113,736726
simple,nonbinary,100000,300,3,147431,657104
simple,nonbinary,100000,400,3,135918,600283
simple,nonbinary,100000,500,3,157458,697931
simple,nonbinary,100000,600,3,159693,701831
simple,nonbinary,100000,700,3,149035,660691
simple,nonbinary,100000,800,3,152741,678668
simple,nonbinary,100000,900,3,150602,664920
simple,nonbinary,100000,1000,3,146198,651186
simple,nonbinary,100000,1100,3,155975,705840
simple,nonbinary,100000,1200,3,149285,663884
simple,nonbinary,100000,1300,3,156871,697878
simple,nonbinary,100000,1400,3,149977,679710
simple,nonbinary,100000,1500,3,159602,724036
simple,nonbinary,100000,1600,3,145405,658650
simple,nonbinary,100000,1700,3,137882,625254
simple,nonbinary,100000,1800,3,148942,668647
simple,nonbinary,100000,1900,3,163186,725863
simple,nonbinary,100000,2000,3,142812,645306
simple,nonbinary,100000,2100,3,142793,644107
simple,nonbinary,100000,2200,3,153013,699163
simple,nonbinary,100000,2300,3,132139,604539
simple,nonbinary,100000,2400,3,146185,667258
simple,nonbinary,100000,2500,3,159212,725126
simple,nonbinary,100000,2600,3,139267,640999
simple,nonbinary,100000,2700,3,154183,705564
simple,nonbinary,100000,2800,3,151055,685912
simple,nonbinary,100000,2900,3,154611,708227
simple,nonbinary,100000,3000,3,150954,696206
simple,nonbinary,10000,100,4,11002,67303
simple,nonbinary,10000,200,4,11745,69438
simple,nonbinary,10000,300,4,10652,63907
simple,nonbinary,10000,400,4,10973,66583
simple,nonbinary,10000,500,4,10737,66469
simple,nonbinary,10000,600,4,11284,69309
simple,nonbinary,10000,700,4,12173,75215
simple,nonbinary,10000,800,4,10888,68997
simple,nonbinary,10000,900,4,10160,65979
simple,nonbinary,10000,1000,4,12301,77757
simple,nonbinary,10000,1100,4,11225,72953
simple,nonbinary,10000,1200,4,10158,68671
simple,nonbinary,10000,1300,4,9034,63779
simple,nonbinary,10000,1400,4,10365,71265
simple,nonbinary,10000,1500,4,11851,80358
simple,nonbinary,10000,1600,4,9958,70485
simple,nonbinary,10000,1700,4,10421,74556
simple,nonbinary,10000,1800,4,9201,69173
simple,nonbinary,10000,1900,4,9776,72651
simple,nonbinary,10000,2000,4,9216,70452
simple,nonbinary,10000,2100,4,8745,67976
simple,nonbinary,10000,2200,4,10217,76734
simple,nonbinary,10000,2300,4,9631,74704
simple,nonbinary,10000,2400,4,9233,73535
simple,nonbinary,10000,2500,4,9137,73872
simple,nonbinary,10000,2600,4,9108,75103
simple,nonbinary,10000,2700,4,9651,78506
simple,nonbinary,10000,2800,4,9969,80547
simple,nonbinary,10000,2900,4,9738,80098
simple,nonbinary,10000,3000,4,8896,76258
simple,nonbinary,100000,100,4,162448,756286
simple,nonbinary,100000,200,4,146917,659854
simple,nonbinary,100000,300,4,159487,714410
simple,nonbinary,100000,400,4,152826,671374
simple,nonbinary,100000,500,4,157312,701698
simple,nonbinary,100000,600,4,151539,679792
simple,nonbinary,100000,700,4,159694,712572
simple,nonbinary,100000,800,4,154972,682482
simple,nonbinary,100000,900,4,132929,600439
simple,nonbinary,100000,1000,4,157857,697649
simple,nonbinary,100000,1100,4,150006,670489
