,sort,total_array_size,array_type,size,time_ns,operations
1972,shellCiurSort,smallSize,random0-4000,250,3144,3785
1973,shellCiurSort,smallSize,random0-4000,300,3883,4656
1974,shellCiurSort,bigSize,random0-5,100,648,969
1975,shellCiurSort,bigSize,random0-5,200,1452,2307
1976,shellCiurSort,bigSize,random0-5,300,2368,3692
1977,shellCiurSort,bigSize,random0-5,400,3406,5279
1978,shellCiurSort,bigSize,random0-5,500,4778,6897
1979,shellCiurSort,bigSize,random0-5,600,5363,8417
1980,shellCiurSort,bigSize,random0-5,700,6833,9994
1981,shellCiurSort,bigSize,random0-5,800,7902,11726
1982,shellCiurSort,bigSize,random0-5,900,8947,13473
1983,shellCiurSort,bigSize,random0-5,1000,10953,15350
1984,shellCiurSort,bigSize,random0-5,1100,11960,17031
1985,shellCiurSort,bigSize,random0-5,1200,13819,18887
1986,shellCiurSort,bigSize,random0-5,1300,16138,20718
1987,shellCiurSort,bigSize,random0-5,1400,16849,22494
1988,shellCiurSort,bigSize,random0-5,1500,19548,24354
1989,shellCiurSort,bigSize,random0-5,1600,21024,26066
1990,shellCiurSort,bigSize,random0-5,1700,23147,27890
1991,shellCiurSort,bigSize,random0-5,1800,25699,29787
1992,shellCiurSort,bigSize,random0-5,1900,28707,31711
1993,shellCiurSort,bigSize,random0-5,2000,31261,33506
1994,shellCiurSort,bigSize,random0-5,2100,32706,35241
1995,shellCiurSort,bigSize,random0-5,2200,35611,37102
1996,shellCiurSort,bigSize,random0-5,2300,37487,38932
1997,shellCiurSort,bigSize,random0-5,2400,39347,40682
1998,shellCiurSort,bigSize,random0-5,2500,41316,42438
1999,shellCiurSort,bigSize,random0-5,2600,44359,44494
2000,shellCiurSort,bigSize,random0-5,2700,47581,46397
2001,shellCiurSort,bigSize,random0-5,2800,49965,48172
2002,shellCiurSort,bigSize,random0-5,2900,53115,50053
2003,shellCiurSort,bigSize,random0-5,3000,54861,51908
2004,shellCiurSort,bigSize,random0-5,3100,58077,53803
2005,shellCiurSort,bigSize,random0-5,3200,60134,55642
2006,shellCiurSort,bigSize,random0-5,3300,64041,57675
2007,shellCiurSort,bigSize,random0-5,3400,66122,59652
2008,shellCiurSort,bigSize,random0-5,3500,67909,61507
2009,shellCiurSort,bigSize,random0-5,3600,70596,63438
2010,shellCiurSort,bigSize,random0-5,3700,74275,65388
2011,shellCiurSort,bigSize,random0-5,3800,78301,67262
2012,shellCiurSort,bigSize,random0-5,3900,79406,69151
2013,shellCiurSort,bigSize,random0-5,4000,80394,71147
2014,shellCiurSort,bigSize,random0-5,4100,82866,73158
2015,shellCiurSort,smallSize,random0-5,50,345,452
2016,shellCiurSort,smallSize,random0-5,100,613,969
2017,shellCiurSort,smallSize,random0-5,150,1032,1606
2018,shellCiurSort,smallSize,random0-5,200,1428,2307
2019,shellCiurSort,smallSize,random0-5,250,1903,3018
2020,shellCiurSort,smallSize,random0-5,300,2420,3692
2021,shellCiurSort,bigSize,reverse4100-1,100,677,1047
2022,shellCiurSort,bigSize,reverse4100-1,200,1512,2453
2023,shellCiurSort,bigSize,reverse4100-1,300,2421,3898
2024,shellCiurSort,bigSize,reverse4100-1,400,3572,5616
2025,shellCiurSort,bigSize,reverse4100-1,500,4477,7305
2026,shellCiurSort,bigSize,reverse4100-1,600,5927,9149
2027,shellCiurSort,bigSize,reverse4100-1,700,6791,10786
2028,shellCiurSort,bigSize,reverse4100-1,800,8002,12729
2029,shellCiurSort,bigSize,reverse4100-1,900,8493,14396
2030,shellCiurSort,bigSize,reverse4100-1,1000,10416,16432
2031,shellCiurSort,bigSize,reverse4100-1,1100,11053,18233
2032,shellCiurSort,bigSize,reverse4100-1,1200,12390,20645
2033,shellCiurSort,bigSize,reverse4100-1,1300,13771,22870
2034,shellCiurSort,bigSize,reverse4100-1,1400,14988,24893
2035,shellCiurSort,bigSize,reverse4100-1,1500,15832,26674
2036,shellCiurSort,bigSize,reverse4100-1,1600,17426,28576
2037,shellCiurSort,bigSize,reverse4100-1,1700,18806,30434
2038,shellCiurSort,bigSize,reverse4100-1,1800,19581,32466
2039,shellCiurSort,bigSize,reverse4100-1,1900,19494,34492
2040,shellCiurSort,bigSize,reverse4100-1,2000,23175,37922
2041,shellCiurSort,bigSize,reverse4100-1,2100,23597,39176
2042,shellCiurSort,bigSize,reverse4100-1,2200,25732,41546
2043,shellCiurSort,bigSize,reverse4100-1,2300,25133,42695
2044,shellCiurSort,bigSize,reverse4100-1,2400,28221,45735
2045,shellCiurSort,bigSize,reverse4100-1,2500,27032,46924
2046,shellCiurSort,bigSize,reverse4100-1,2600,29803,49795
2047,shellCiurSort,bigSize,reverse4100-1,2700,32381,52885
2048,shellCiurSort,bigSize,reverse4100-1,2800,35496,54630
2049,shellCiurSort,bigSize,reverse4100-1,2900,34797,56963
2050,shellCiurSort,bigSize,reverse4100-1,3000,36805,58330
2051,shellCiurSort,bigSize,reverse4100-1,3100,36266,60647
2052,shellCiurSort,bigSize,reverse4100-1,3200,40918,62689
2053,shellCiurSort,bigSize,reverse4100-1,3300,39817,64981
2054,shellCiurSort,bigSize,reverse4100-1,3400,41954,69213
2055,shellCiurSort,bigSize,reverse4100-1,3500,40923,70220
2056,shellCiurSort,bigSize,reverse4100-1,3600,44977,73784
2057,shellCiurSort,bigSize,reverse4100-1,3700,42823,73854
2058,shellCiurSort,bigSize,reverse4100-1,3800,47541,77395
2059,shellCiurSort,bigSize,reverse4100-1,3900,46959,78364
2060,shellCiurSort,bigSize,reverse4100-1,4000,51126,81761
2061,shellCiurSort,bigSize,reverse4100-1,4100,49200,85830
2062,shellCiurSort,smallSize,reverse4100-1,50,330,444
2063,shellCiurSort,smallSize,reverse4100-1,100,710,1047
2064,shellCiurSort,smallSize,reverse4100-1,150,1154,1695
2065,shellCiurSort,smallSize,reverse4100-1,200,1557,2453
2066,shellCiurSort,smallSize,reverse4100-1,250,2123,3211
2067,shellCiurSort,smallSize,reverse4100-1,300,2464,3898
2068,shellShellSort,bigSize,almost0-4000,100,679,1018
2069,shellShellSort,bigSize,almost0-4000,200,1498,2420
2070,shellShellSort,bigSize,almost0-4000,300,2495,4224
2071,shellShellSort,bigSize,almost0-4000,400,3300,5622
2072,shellShellSort,bigSize,almost0-4000,500,4156,7028
2073,shellShellSort,bigSize,almost0-4000,600,5754,9702
2074,shellShellSort,bigSize,almost0-4000,700,6888,11450
2075,shellShellSort,bigSize,almost0-4000,800,8051,13181
2076,shellShellSort,bigSize,almost0-4000,900,9525,15015
2077,shellShellSort,bigSize,almost0-4000,1000,10451,16871
2078,shellShellSort,bigSize,almost0-4000,1100,12941,20781
2079,shellShellSort,bigSize,almost0-4000,1200,14255,23058
2080,shellShellSort,bigSize,almost0-4000,1300,15941,24855
2081,shellShellSort,bigSize,almost0-4000,1400,17276,26818
2082,shellShellSort,bigSize,almost0-4000,1500,19504,28936
2083,shellShellSort,bigSize,almost0-4000,1600,19630,30753
2084,shellShellSort,bigSize,almost0-4000,1700,22040,32955
2085,shellShellSort,bigSize,almost0-4000,1800,22722,34815
2086,shellShellSort,bigSize,almost0-4000,1900,26448,36987
2087,shellShellSort,bigSize,almost0-4000,2000,28173,39109
2088,shellShellSort,bigSize,almost0-4000,2100,31127,45060
2089,shellShellSort,bigSize,almost0-4000,2200,34519,47704
2090,shellShellSort,bigSize,almost0-4000,2300,37634,49857
2091,shellShellSort,bigSize,almost0-4000,2400,37051,52475
2092,shellShellSort,bigSize,almost0-4000,2500,39383,54311
2093,shellShellSort,bigSize,almost0-4000,2600,39619,57004
2094,shellShellSort,bigSize,almost0-4000,2700,44461,58988
2095,shellShellSort,bigSize,almost0-4000,2800,49247,61287
2096,shellShellSort,bigSize,almost0-4000,2900,54396,63474
2097,shellShellSort,bigSize,almost0-4000,3000,58757,65903
2098,shellShellSort,bigSize,almost0-4000,3100,51104,69461
2099,shellShellSort,bigSize,almost0-4000,3200,48659,71044
2100,shellShellSort,bigSize,almost0-4000,3300,60749,73706
2101,shellShellSort,bigSize,almost0-4000,3400,62423,75800
2102,shellShellSort,bigSize,almost0-4000,3500,71692,77632
2103,shellShellSort,bigSize,almost0-4000,3600,61919,80270
2104,shellShellSort,bigSize,almost0-4000,3700,76163,81709
2105,shellShellSort,bigSize,almost0-4000,3800,81930,84231
2106,shellShellSort,bigSize,almost0-4000,3900,85227,86597
2107,shellShellSort,bigSize,almost0-4000,4000,84547,89025
2108,shellShellSort,bigSize,almost0-4000,4100,67450,100897
2109,shellShellSort,smallSize,almost0-4000,50,296,416
2110,shellShellSort,smallSize,almost0-4000,100,654,1018
2111,shellShellSort,smallSize,almost0-4000,150,1106,1822
2112,shellShellSort,smallSize,almost0-4000,200,1451,2420
2113,shellShellSort,smallSize,almost0-4000,250,1800,3026
2114,shellShellSort,smallSize,almost0-4000,300,2538,4224
2115,shellShellSort,bigSize,random0-4000,100,1067,1412
2116,shellShellSort,bigSize,random0-4000,200,2766,3399
2117,shellShellSort,bigSize,random0-4000,300,4654,5705
2118,shellShellSort,bigSize,random0-4000,400,7521,8047
2119,shellShellSort,bigSize,random0-4000,500,11117,10398
2120,shellShellSort,bigSize,random0-4000,600,15926,13312
2121,shellShellSort,bigSize,random0-4000,700,21115,15973
2122,shellShellSort,bigSize,random0-4000,800,29184,19235
2123,shellShellSort,bigSize,random0-4000,900,36029,22589
2124,shellShellSort,bigSize,random0-4000,1000,42034,23282
2125,shellShellSort,bigSize,random0-4000,1100,48628,28655
2126,shellShellSort,bigSize,random0-4000,1200,57503,31386
2127,shellShellSort,bigSize,random0-4000,1300,66824,36008
2128,shellShellSort,bigSize,random0-4000,1400,73151,36566
2129,shellShellSort,bigSize,random0-4000,1500,82231,39054
2130,shellShellSort,bigSize,random0-4000,1600,90834,45860
2131,shellShellSort,bigSize,random0-4000,1700,89417,45754
2132,shellShellSort,bigSize,random0-4000,1800,95136,51810
2133,shellShellSort,bigSize,random0-4000,1900,99154,51058
2134,shellShellSort,bigSize,random0-4000,2000,106391,55018
2135,shellShellSort,bigSize,random0-4000,2100,113434,64284
2136,shellShellSort,bigSize,random0-4000,2200,115646,66145
2137,shellShellSort,bigSize,random0-4000,2300,123966,66198
2138,shellShellSort,bigSize,random0-4000,2400,131597,72191
2139,shellShellSort,bigSize,random0-4000,2500,135932,75561
2140,shellShellSort,bigSize,random0-4000,2600,143865,81566
2141,shellShellSort,bigSize,random0-4000,2700,148015,82274
2142,shellShellSort,bigSize,random0-4000,2800,156425,82333
2143,shellShellSort,bigSize,random0-4000,2900,160717,86545
2144,shellShellSort,bigSize,random0-4000,3000,167253,88032
2145,shellShellSort,bigSize,random0-4000,3100,200838,107080
2146,shellShellSort,bigSize,random0-4000,3200,210166,110821
2147,shellShellSort,bigSize,random0-4000,3300,186685,100143
2148,shellShellSort,bigSize,random0-4000,3400,190666,102748
2149,shellShellSort,bigSize,random0-4000,3500,198226,107844
2150,shellShellSort,bigSize,random0-4000,3600,209007,118711
2151,shellShellSort,bigSize,random0-4000,3700,214284,114326
2152,shellShellSort,bigSize,random0-4000,3800,221357,115648
2153,shellShellSort,bigSize,random0-4000,3900,227828,117791
2154,shellShellSort,bigSize,random0-4000,4000,235083,126330
2155,shellShellSort,bigSize,random0-4000,4100,276945,192844
2156,shellShellSort,smallSize,random0-4000,50,426,564
2157,shellShellSort,smallSize,random0-4000,100,1095,1412
2158,shellShellSort,smallSize,random0-4000,150,1772,2392
2159,shellShellSort,smallSize,random0-4000,200,2722,3399
2160,shellShellSort,smallSize,random0-4000,250,3508,4320
2161,shellShellSort,smallSize,random0-4000,300,4836,5705
2162,shellShellSort,bigSize,random0-5,100,859,1225
2163,shellShellSort,bigSize,random0-5,200,1851,2802
2164,shellShellSort,bigSize,random0-5,300,3337,4810
2165,shellShellSort,bigSize,random0-5,400,4537,6510
2166,shellShellSort,bigSize,random0-5,500,5544,7967
2167,shellShellSort,bigSize,random0-5,600,7768,10834
2168,shellShellSort,bigSize,random0-5,700,8916,12508
2169,shellShellSort,bigSize,random0-5,800,11822,14901
2170,shellShellSort,bigSize,random0-5,900,13230,16711
2171,shellShellSort,bigSize,random0-5,1000,13896,18002
2172,shellShellSort,bigSize,random0-5,1100,17850,22095
2173,shellShellSort,bigSize,random0-5,1200,20941,24231
2174,shellShellSort,bigSize,random0-5,1300,22256,26081
2175,shellShellSort,bigSize,random0-5,1400,24502,27963
2176,shellShellSort,bigSize,random0-5,1500,27875,30135
2177,shellShellSort,bigSize,random0-5,1600,35050,33121
2178,shellShellSort,bigSize,random0-5,1700,34963,34502
2179,shellShellSort,bigSize,random0-5,1800,36180,36481
2180,shellShellSort,bigSize,random0-5,1900,35876,37946
2181,shellShellSort,bigSize,random0-5,2000,42027,40645
2182,shellShellSort,bigSize,random0-5,2100,44312,46433
2183,shellShellSort,bigSize,random0-5,2200,48902,48864
2184,shellShellSort,bigSize,random0-5,2300,48379,50664
2185,shellShellSort,bigSize,random0-5,2400,61534,54769
2186,shellShellSort,bigSize,random0-5,2500,56559,55773
2187,shellShellSort,bigSize,random0-5,2600,59157,57808
2188,shellShellSort,bigSize,random0-5,2700,62415,60515
2189,shellShellSort,bigSize,random0-5,2800,67446,62787
2190,shellShellSort,bigSize,random0-5,2900,64896,64068
2191,shellShellSort,bigSize,random0-5,3000,68807,66582
2192,shellShellSort,bigSize,random0-5,3100,70061,68704
2193,shellShellSort,bigSize,random0-5,3200,88137,75333
2194,shellShellSort,bigSize,random0-5,3300,79436,73665
2195,shellShellSort,bigSize,random0-5,3400,82836,75939
2196,shellShellSort,bigSize,random0-5,3500,81458,77512
2197,shellShellSort,bigSize,random0-5,3600,94280,82245
2198,shellShellSort,bigSize,random0-5,3700,89228,82296
2199,shellShellSort,bigSize,random0-5,3800,90783,84180
2200,shellShellSort,bigSize,random0-5,3900,88784,85806
2201,shellShellSort,bigSize,random0-5,4000,102915,90209
2202,shellShellSort,bigSize,random0-5,4100,110323,102056
2203,shellShellSort,smallSize,random0-5,50,346,500
2204,shellShellSort,smallSize,random0-5,100,814,1225
2205,shellShellSort,smallSize,random0-5,150,1383,2081
2206,shellShellSort,smallSize,random0-5,200,1889,2802
2207,shellShellSort,smallSize,random0-5,250,2317,3471
2208,shellShellSort,smallSize,random0-5,300,3283,4810
2209,shellShellSort,bigSize,reverse4100-1,100,893,1322
2210,shellShellSort,bigSize,reverse4100-1,200,1932,3138
2211,shellShellSort,bigSize,reverse4100-1,300,3716,5279
2212,shellShellSort,bigSize,reverse4100-1,400,4535,7265
2213,shellShellSort,bigSize,reverse4100-1,500,5726,8918
2214,shellShellSort,bigSize,reverse4100-1,600,8230,12033
2215,shellShellSort,bigSize,reverse4100-1,700,9353,14001
2216,shellShellSort,bigSize,reverse4100-1,800,9892,16517
2217,shellShellSort,bigSize,reverse4100-1,900,10749,18361
2218,shellShellSort,bigSize,reverse4100-1,1000,12184,20288
2219,shellShellSort,bigSize,reverse4100-1,1100,16234,24882
2220,shellShellSort,bigSize,reverse4100-1,1200,17654,27028
2221,shellShellSort,bigSize,reverse4100-1,1300,18866,29158
2222,shellShellSort,bigSize,reverse4100-1,1400,19679,31461
2223,shellShellSort,bigSize,reverse4100-1,1500,21778,33922
2224,shellShellSort,bigSize,reverse4100-1,1600,22394,36992
2225,shellShellSort,bigSize,reverse4100-1,1700,25261,39143
2226,shellShellSort,bigSize,reverse4100-1,1800,24417,41178
2227,shellShellSort,bigSize,reverse4100-1,1900,27256,43538
2228,shellShellSort,bigSize,reverse4100-1,2000,28461,45566
2229,shellShellSort,bigSize,reverse4100-1,2100,36443,52953
2230,shellShellSort,bigSize,reverse4100-1,2200,36481,55234
2231,shellShellSort,bigSize,reverse4100-1,2300,35817,56559
2232,shellShellSort,bigSize,reverse4100-1,2400,38742,60066
2233,shellShellSort,bigSize,reverse4100-1,2500,37838,62004
2234,shellShellSort,bigSize,reverse4100-1,2600,40782,64814
2235,shellShellSort,bigSize,reverse4100-1,2700,41474,67801
2236,shellShellSort,bigSize,reverse4100-1,2800,43947,69907
2237,shellShellSort,bigSize,reverse4100-1,2900,46385,72901
2238,shellShellSort,bigSize,reverse4100-1,3000,46949,75333
2239,shellShellSort,bigSize,reverse4100-1,3100,49356,79637
2240,shellShellSort,bigSize,reverse4100-1,3200,49547,81938
2241,shellShellSort,bigSize,reverse4100-1,3300,52785,82327
2242,shellShellSort,bigSize,reverse4100-1,3400,55742,86822
2243,shellShellSort,bigSize,reverse4100-1,3500,56066,89432
2244,shellShellSort,bigSize,reverse4100-1,3600,52224,91346
2245,shellShellSort,bigSize,reverse4100-1,3700,60242,94005
2246,shellShellSort,bigSize,reverse4100-1,3800,62342,96595
2247,shellShellSort,bigSize,reverse4100-1,3900,60983,98368
2248,shellShellSort,bigSize,reverse4100-1,4000,60127,101114
2249,shellShellSort,bigSize,reverse4100-1,4100,69804,113889
2250,shellShellSort,smallSize,reverse4100-1,50,379,550
2251,shellShellSort,smallSize,reverse4100-1,100,839,1322
2252,shellShellSort,smallSize,reverse4100-1,150,1540,2273
2253,shellShellSort,smallSize,reverse4100-1,200,1921,3138
2254,shellShellSort,smallSize,reverse4100-1,250,2377,3848
2255,shellShellSort,smallSize,reverse4100-1,300,3795,5279
2256,simpleInsertSort,bigSize,almost0-4000,100,99,100
2257,simpleInsertSort,bigSize,almost0-4000,200,163,200
2258,simpleInsertSort,bigSize,almost0-4000,300,233,300
2259,simpleInsertSort,bigSize,almost0-4000,400,303,400
2260,simpleInsertSort,bigSize,almost0-4000,500,370,500
2261,simpleInsertSort,bigSize,almost0-4000,600,501,826
2262,simpleInsertSort,bigSize,almost0-4000,700,761,1654
2263,simpleInsertSort,bigSize,almost0-4000,800,985,2554
2264,simpleInsertSort,bigSize,almost0-4000,900,1217,3454
2265,simpleInsertSort,bigSize,almost0-4000,1000,1563,4354
2266,simpleInsertSort,bigSize,almost0-4000,1100,1698,5254
2267,simpleInsertSort,bigSize,almost0-4000,1200,2026,6344
2268,simpleInsertSort,bigSize,almost0-4000,1300,2478,7444
2269,simpleInsertSort,bigSize,almost0-4000,1400,2762,8544
2270,simpleInsertSort,bigSize,almost0-4000,1500,3656,9928
2271,simpleInsertSort,bigSize,almost0-4000,1600,4297,12064
2272,simpleInsertSort,bigSize,almost0-4000,1700,4698,13364
2273,simpleInsertSort,bigSize,almost0-4000,1800,5240,14826
2274,simpleInsertSort,bigSize,almost0-4000,1900,5736,16326
2275,simpleInsertSort,bigSize,almost0-4000,2000,6298,17826
2276,simpleInsertSort,bigSize,almost0-4000,2100,7034,19326
2277,simpleInsertSort,bigSize,almost0-4000,2200,7491,20826
2278,simpleInsertSort,bigSize,almost0-4000,2300,8219,22372
2279,simpleInsertSort,bigSize,almost0-4000,2400,8594,24162
2280,simpleInsertSort,bigSize,almost0-4000,2500,9003,26062
2281,simpleInsertSort,bigSize,almost0-4000,2600,9486,27962
2282,simpleInsertSort,bigSize,almost0-4000,2700,9976,29862
2283,simpleInsertSort,bigSize,almost0-4000,2800,10955,34498
2284,simpleInsertSort,bigSize,almost0-4000,2900,11130,35998
2285,simpleInsertSort,bigSize,almost0-4000,3000,11465,37498
2286,simpleInsertSort,bigSize,almost0-4000,3100,13262,45170
2287,simpleInsertSort,bigSize,almost0-4000,3200,13617,46270
2288,simpleInsertSort,bigSize,almost0-4000,3300,13941,47370
2289,simpleInsertSort,bigSize,almost0-4000,3400,14342,48470
2290,simpleInsertSort,bigSize,almost0-4000,3500,15939,55230
2291,simpleInsertSort,bigSize,almost0-4000,3600,18249,64268
2292,simpleInsertSort,bigSize,almost0-4000,3700,18458,64768
2293,simpleInsertSort,bigSize,almost0-4000,3800,18609,65268
2294,simpleInsertSort,bigSize,almost0-4000,3900,18985,65768
2295,simpleInsertSort,bigSize,almost0-4000,4000,20522,73044
2296,simpleInsertSort,bigSize,almost0-4000,4100,22303,80130
2297,simpleInsertSort,smallSize,almost0-4000,50,66,50
2298,simpleInsertSort,smallSize,almost0-4000,100,100,100
2299,simpleInsertSort,smallSize,almost0-4000,150,129,150
2300,simpleInsertSort,smallSize,almost0-4000,200,164,200
2301,simpleInsertSort,smallSize,almost0-4000,250,199,250
2302,simpleInsertSort,smallSize,almost0-4000,300,234,300
2303,simpleInsertSort,bigSize,random0-4000,100,1634,5252
2304,simpleInsertSort,bigSize,random0-4000,200,5764,20028
2305,simpleInsertSort,bigSize,random0-4000,300,11912,44154
2306,simpleInsertSort,bigSize,random0-4000,400,21391,82308
2307,simpleInsertSort,bigSize,random0-4000,500,34204,130622
2308,simpleInsertSort,bigSize,random0-4000,600,49368,184978
2309,simpleInsertSort,bigSize,random0-4000,700,64727,250200
2310,simpleInsertSort,bigSize,random0-4000,800,83172,324692
2311,simpleInsertSort,bigSize,random0-4000,900,103733,414254
2312,simpleInsertSort,bigSize,random0-4000,1000,123689,504294
2313,simpleInsertSort,bigSize,random0-4000,1100,149359,614112
2314,simpleInsertSort,bigSize,random0-4000,1200,181604,722758
2315,simpleInsertSort,bigSize,random0-4000,1300,210359,848332
2316,simpleInsertSort,bigSize,random0-4000,1400,235693,971392
2317,simpleInsertSort,bigSize,random0-4000,1500,272375,1105816
2318,simpleInsertSort,bigSize,random0-4000,1600,348132,1256534
2319,simpleInsertSort,bigSize,random0-4000,1700,413553,1426718
2320,simpleInsertSort,bigSize,random0-4000,1800,437617,1604900
2321,simpleInsertSort,bigSize,random0-4000,1900,427641,1795944
2322,simpleInsertSort,bigSize,random0-4000,2000,476923,2010416
2323,simpleInsertSort,bigSize,random0-4000,2100,526084,2220330
2324,simpleInsertSort,bigSize,random0-4000,2200,576143,2434480
2325,simpleInsertSort,bigSize,random0-4000,2300,626197,2649598
2326,simpleInsertSort,bigSize,random0-4000,2400,676988,2866740
2327,simpleInsertSort,bigSize,random0-4000,2500,739945,3136462
2328,simpleInsertSort,bigSize,random0-4000,2600,799202,3387774
2329,simpleInsertSort,bigSize,random0-4000,2700,860146,3650040
2330,simpleInsertSort,bigSize,random0-4000,2800,974522,3920694
2331,simpleInsertSort,bigSize,random0-4000,2900,1041829,4211738
2332,simpleInsertSort,bigSize,random0-4000,3000,1067427,4500152
2333,simpleInsertSort,bigSize,random0-4000,3100,1238737,4816048
2334,simpleInsertSort,bigSize,random0-4000,3200,1260363,5142212
2335,simpleInsertSort,bigSize,random0-4000,3300,1283553,5457874
2336,simpleInsertSort,bigSize,random0-4000,3400,1366139,5810642
2337,simpleInsertSort,bigSize,random0-4000,3500,1456711,6182080
2338,simpleInsertSort,bigSize,random0-4000,3600,1527411,6510036
2339,simpleInsertSort,bigSize,random0-4000,3700,1609826,6863714
2340,simpleInsertSort,bigSize,random0-4000,3800,1702977,7263230
2341,simpleInsertSort,bigSize,random0-4000,3900,1799721,7679250
2342,simpleInsertSort,bigSize,random0-4000,4000,1896870,8095650
2343,simpleInsertSort,bigSize,random0-4000,4100,1987755,8484304
2344,simpleInsertSort,smallSize,random0-4000,50,374,1330
2345,simpleInsertSort,smallSize,random0-4000,100,1535,5252
2346,simpleInsertSort,smallSize,random0-4000,150,3200,10752
2347,simpleInsertSort,smallSize,random0-4000,200,5595,20028
2348,simpleInsertSort,smallSize,random0-4000,250,8825,32462
2349,simpleInsertSort,smallSize,random0-4000,300,11839,44154
2350,simpleInsertSort,bigSize,random0-5,100,1449,4554
2351,simpleInsertSort,bigSize,random0-5,200,4858,16614
2352,simpleInsertSort,bigSize,random0-5,300,10500,38264
2353,simpleInsertSort,bigSize,random0-5,400,18775,70608
2354,simpleInsertSort,bigSize,random0-5,500,27788,105910
2355,simpleInsertSort,bigSize,random0-5,600,38551,150586
2356,simpleInsertSort,bigSize,random0-5,700,51892,204914
2357,simpleInsertSort,bigSize,random0-5,800,66013,263248
2358,simpleInsertSort,bigSize,random0-5,900,82016,330532
2359,simpleInsertSort,bigSize,random0-5,1000,102006,413688
2360,simpleInsertSort,bigSize,random0-5,1100,122517,501364
2361,simpleInsertSort,bigSize,random0-5,1200,153286,617238
2362,simpleInsertSort,bigSize,random0-5,1300,179116,722218
2363,simpleInsertSort,bigSize,random0-5,1400,202322,828954
2364,simpleInsertSort,bigSize,random0-5,1500,232260,959740
2365,simpleInsertSort,bigSize,random0-5,1600,261719,1086206
2366,simpleInsertSort,bigSize,random0-5,1700,293903,1225674
2367,simpleInsertSort,bigSize,random0-5,1800,329681,1377466
2368,simpleInsertSort,bigSize,random0-5,1900,368348,1542036
2369,simpleInsertSort,bigSize,random0-5,2000,405128,1699228
2370,simpleInsertSort,bigSize,random0-5,2100,442343,1856020
2371,simpleInsertSort,bigSize,random0-5,2200,483873,2033644
2372,simpleInsertSort,bigSize,random0-5,2300,530078,2231148
2373,simpleInsertSort,bigSize,random0-5,2400,573229,2414686
2374,simpleInsertSort,bigSize,random0-5,2500,617824,2602346
2375,simpleInsertSort,bigSize,random0-5,2600,691952,2813812
2376,simpleInsertSort,bigSize,random0-5,2700,853407,3066412
2377,simpleInsertSort,bigSize,random0-5,2800,805803,3297736
2378,simpleInsertSort,bigSize,random0-5,2900,849652,3527650
2379,simpleInsertSort,bigSize,random0-5,3000,910078,3782944
2380,simpleInsertSort,bigSize,random0-5,3100,971456,4040684
2381,simpleInsertSort,bigSize,random0-5,3200,1033702,4302584
2382,simpleInsertSort,bigSize,random0-5,3300,1097574,4565994
2383,simpleInsertSort,bigSize,random0-5,3400,1299520,4875678
2384,simpleInsertSort,bigSize,random0-5,3500,1243765,5152276
2385,simpleInsertSort,bigSize,random0-5,3600,1308426,5456190
2386,simpleInsertSort,bigSize,random0-5,3700,1377117,5744768
2387,simpleInsertSort,bigSize,random0-5,3800,1449216,6047244
2388,simpleInsertSort,bigSize,random0-5,3900,1551770,6373464
2389,simpleInsertSort,bigSize,random0-5,4000,1607905,6714280
2390,simpleInsertSort,bigSize,random0-5,4100,1687795,7046410
2391,simpleInsertSort,smallSize,random0-5,50,349,1186
2392,simpleInsertSort,smallSize,random0-5,100,1367,4554
2393,simpleInsertSort,smallSize,random0-5,150,2950,8840
2394,simpleInsertSort,smallSize,random0-5,200,4903,16614
2395,simpleInsertSort,smallSize,random0-5,250,8020,27420
2396,simpleInsertSort,smallSize,random0-5,300,10882,38264
2397,simpleInsertSort,bigSize,reverse4100-1,100,3068,10076
2398,simpleInsertSort,bigSize,reverse4100-1,200,10970,40172
2399,simpleInsertSort,bigSize,reverse4100-1,300,23486,90280
2400,simpleInsertSort,bigSize,reverse4100-1,400,41155,160380
2401,simpleInsertSort,bigSize,reverse4100-1,500,70637,250478
2402,simpleInsertSort,bigSize,reverse4100-1,600,179448,360582
2403,simpleInsertSort,bigSize,reverse4100-1,700,281648,490676
2404,simpleInsertSort,bigSize,reverse4100-1,800,231682,640784
2405,simpleInsertSort,bigSize,reverse4100-1,900,238347,810868
2406,simpleInsertSort,bigSize,reverse4100-1,1000,249545,1000954
2407,simpleInsertSort,bigSize,reverse4100-1,1100,286740,1211042
2408,simpleInsertSort,bigSize,reverse4100-1,1200,343988,1441112
2409,simpleInsertSort,bigSize,reverse4100-1,1300,404785,1691196
2410,simpleInsertSort,bigSize,reverse4100-1,1400,462671,1961302
2411,simpleInsertSort,bigSize,reverse4100-1,1500,532098,2251420
2412,simpleInsertSort,bigSize,reverse4100-1,1600,603004,2561522
2413,simpleInsertSort,bigSize,reverse4100-1,1700,681344,2891610
2414,simpleInsertSort,bigSize,reverse4100-1,1800,763368,3241732
2415,simpleInsertSort,bigSize,reverse4100-1,1900,848253,3611830
2416,simpleInsertSort,bigSize,reverse4100-1,2000,1035677,4001968
2417,simpleInsertSort,bigSize,reverse4100-1,2100,1043389,4412074
2418,simpleInsertSort,bigSize,reverse4100-1,2200,1179800,4842178
2419,simpleInsertSort,bigSize,reverse4100-1,2300,1292644,5292286
